INDICATOR,HFA_426,,,
,,,,
HFA_426,"Pure alcohol consumption, litres per capita, age 15+",,,
,,,,
UNIT_TYPE,Unit,,,
LITRES_PCAPITA,litres per capita,,,
,,,,
EXTERNID,ID in the originating data source,,,
,,,,
DATA_SOURCE,Data source,,,
HFA,European Health for All database,,,
,,,,
DATA_TYPE_REPRESENTATION,Data type representation,,,
RATIO,Ratio,,,
,,,,
DATA_SET,Data set,,,
HFA,European Health for All database (WHO),,,
,,,,
DATA_MASK,Mask for controlling the output format of values,,,
,,,,
LVA,,ALL,2006,10.4
CYP,,ALL,2002,11.68
BLR,,ALL,1997,11.02
CYP,,ALL,2007,11.56
SWE,,ALL,1971,7.77
GRC,,ALL,1994,10.43
IRL,,ALL,2001,14.27
GRC,,ALL,1989,10.15
PRT,,ALL,1974,18.34
MDA,,ALL,2008,9.07
PRT,,ALL,2003,14.21
ITA,,ALL,1978,16.53
SWE,,ALL,1975,8.69
RUS,,ALL,1999,10.7
PRT,,ALL,1980,14.91
,EU_BEFORE_MAY2004,ALL,1974,15.9
ESP,,ALL,1972,16.33
GRC,,ALL,2013,7.46
PRT,,ALL,1984,16.37
BGR,,ALL,2013,12.06
UKR,,ALL,1985,6.62
KAZ,,ALL,2008,7.6
NLD,,ALL,1977,11.07
ARM,,ALL,1994,4.34
BEL,,ALL,1993,11.66
CYP,,ALL,2011,10.69
BEL,,ALL,2002,11.29
MKD,,ALL,2000,2.86
FIN,,ALL,2009,9.96
ITA,,ALL,1999,8.86
ARM,,ALL,1995,2.98
ITA,,ALL,1997,9.12
ITA,,ALL,1996,9.13
SRB,,ALL,2014,9.09
TUR,,ALL,2003,1.42
GRC,,ALL,2006,9.42
BLR,,ALL,1986,7.57
,EU_MEMBERS,ALL,1992,11.67
ISL,,ALL,1995,4.71
ISL,,ALL,1994,4.57
KAZ,,ALL,2009,6.64
RUS,,ALL,2003,11.32
,NORDIC,ALL,1991,8.3
LTU,,ALL,1993,3.88
LTU,,ALL,1989,8.14
LTU,,ALL,2009,12.4
,EU_BEFORE_MAY2004,ALL,2000,11.45
MKD,,ALL,2001,3.27
,NORDIC,ALL,1993,8.09
CHE,,ALL,2003,10.82
LUX,,ALL,2007,11.75
LUX,,ALL,2008,11.53
,NORDIC,ALL,1995,8.11
AZE,,ALL,2002,0.55
MLT,,ALL,2008,7.14
ISR,,ALL,2003,2.32
ISL,,ALL,2006,7.2
DNK,,ALL,2010,10.28
HUN,,ALL,1991,15.43
TUR,,ALL,1979,0.81
SVK,,ALL,2011,10.24
KGZ,,ALL,1999,1.69
BIH,,ALL,1995,8.47
SWE,,ALL,1985,6.9
SWE,,ALL,1988,7.31
SWE,,ALL,1989,7.47
BLR,,ALL,1982,12.67
,EU_MEMBERS,ALL,1980,14.51
PRT,,ALL,1997,11.81
GRC,,ALL,1970,10.33
ITA,,ALL,1998,8.98
NLD,,ALL,1980,11.33
CYP,,ALL,1988,9.61
CYP,,ALL,1989,9.29
CZE,,ALL,2009,13.23
FIN,,ALL,1972,6.8
,EU_BEFORE_MAY2004,ALL,1977,15.3
DNK,,ALL,2006,11.02
CHE,,ALL,1979,14.06
,EU_BEFORE_MAY2004,ALL,1985,13.42
CHE,,ALL,1985,14.37
HUN,,ALL,1981,16.73
CHE,,ALL,1983,14.41
HUN,,ALL,1994,13.71
UZB,,ALL,1995,1.9
AZE,,ALL,1999,1.16
,EU_MEMBERS,ALL,2012,10.24
POL,,ALL,1986,9.18
GBR,,ALL,1983,10.1
CHE,,ALL,1995,11.45
GBR,,ALL,1980,10.71
DNK,,ALL,1972,10.1
FIN,,ALL,1992,8.88
GBR,,ALL,1984,10.16
NLD,,ALL,2000,10.06
NLD,,ALL,2003,9.56
NLD,,ALL,2001,9.95
,SMALL,ALL,2003,8.68
AND,,ALL,2002,12.63
MLT,,ALL,1971,3.28
TUR,,ALL,2009,1.4
BEL,,ALL,2006,10.98
ISR,,ALL,1980,2.92
BEL,,ALL,2001,11.01
KAZ,,ALL,1994,8.78
,SMALL,ALL,2008,9.4
,EU_AFTER_MAY2004,ALL,1987,10.95
IRL,,ALL,1987,10.99
SVN,,ALL,2013,9.53
CHE,,ALL,2000,11.26
TUR,,ALL,1992,1.31
RUS,,ALL,1973,8.05
BEL,,ALL,1995,11.04
BGR,,ALL,1982,11.2
MLT,,ALL,1980,5.38
RUS,,ALL,1977,7.67
FRA,,ALL,2014,11.5
,EU_MEMBERS,ALL,1981,14.03
TKM,,ALL,1999,1.63
BGR,,ALL,2000,9.69
,CIS,ALL,1998,7.1
,CIS,ALL,1997,6.74
DNK,,ALL,2003,11.54
BLR,,ALL,1994,9.86
LVA,,ALL,2013,10.37
,CIS,ALL,1990,6.54
LVA,,ALL,2011,10.14
HRV,,ALL,1996,11.1
PRT,,ALL,1977,13.74
ARM,,ALL,2005,4.25
BLR,,ALL,1999,12.72
MDA,,ALL,2013,10.49
BGR,,ALL,2014,12.03
RUS,,ALL,1998,9.87
ITA,,ALL,1975,18.32
RUS,,ALL,1991,8.05
BLR,,ALL,2002,12.23
PRT,,ALL,2011,11.92
FRA,,ALL,1970,21.77
PRT,,ALL,1985,13.93
KAZ,,ALL,2003,6.58
ISR,,ALL,1994,1.72
ISR,,ALL,1992,1.81
ISL,,ALL,1974,5.3
PRT,,ALL,1990,14.35
KAZ,,ALL,2013,6.48
,EU_BEFORE_MAY2004,ALL,1998,11.18
EST,,ALL,2006,16.58
ARM,,ALL,1998,1.9
,EU_MEMBERS,ALL,1979,14.55
FIN,,ALL,2005,9.95
CHE,,ALL,2012,9.86
LUX,,ALL,1988,15.11
LUX,,ALL,1986,15.3
PRT,,ALL,1998,11.67
GRC,,ALL,2007,9.67
IRL,,ALL,1989,11.79
ALB,,ALL,2011,5.37
BLR,,ALL,1985,11.41
,EU_MEMBERS,ALL,1993,11.5
ISL,,ALL,1993,4.35
,EU_AFTER_MAY2004,ALL,2000,10.04
,EU_AFTER_MAY2004,ALL,2001,9.92
LUX,,ALL,2004,12.42
LTU,,ALL,2010,12.9
LTU,,ALL,2007,13.4
,WHO_EURO,ALL,1996,8.7
,EU_BEFORE_MAY2004,ALL,2001,11.3
UKR,,ALL,2009,8.71
DNK,,ALL,2013,9.5
CZE,,ALL,1984,14.29
LUX,,ALL,2009,11.42
HRV,,ALL,2011,12.19
LUX,,ALL,2006,11.98
MLT,,ALL,2013,8.58
ISL,,ALL,2005,7.05
,EU_MEMBERS,ALL,2010,10.28
AZE,,ALL,2011,1.98
MLT,,ALL,2009,7.38
KGZ,,ALL,1990,4.53
NOR,,ALL,2011,6.53
TUR,,ALL,1980,1.15
SVK,,ALL,2013,9.89
BIH,,ALL,1997,10
,WHO_EURO,ALL,2014,8.57
ROU,,ALL,2011,9.1
TUR,,ALL,1990,1.02
SWE,,ALL,1990,7.41
PRT,,ALL,1995,12.8
KAZ,,ALL,2000,6
MKD,,ALL,2004,2.07
TUR,,ALL,1991,1.21
UKR,,ALL,1990,5.67
CZE,,ALL,1998,14.26
CZE,,ALL,2005,13.19
,WHO_EURO,ALL,2003,9.27
,WHO_EURO,ALL,2004,9.37
CYP,,ALL,1992,10.38
,EU_BEFORE_MAY2004,ALL,1979,15.32
,EU_BEFORE_MAY2004,ALL,1981,14.54
,EU_BEFORE_MAY2004,ALL,1984,13.7
CHE,,ALL,1982,14.71
BEL,,ALL,1975,13.46
AZE,,ALL,1992,4.31
HUN,,ALL,1985,16.74
BLR,,ALL,2000,12.98
FIN,,ALL,1979,7.84
BGR,,ALL,1973,10.14
POL,,ALL,1980,10.66
TJK,,ALL,2011,0.32
ARM,,ALL,1992,2.52
CYP,,ALL,2012,10.55
GBR,,ALL,1979,11.24
GEO,,ALL,2010,7.24
BEL,,ALL,1985,13.14
BGR,,ALL,1974,10.22
ARM,,ALL,1991,2.98
ROU,,ALL,1991,9.63
AUT,,ALL,2007,12.5
,SMALL,ALL,2002,8.87
,SMALL,ALL,2000,8.22
SVN,,ALL,2000,11.9
SVN,,ALL,2004,10
,CIS,ALL,1993,6.92
,CIS,ALL,1996,6.62
,NORDIC,ALL,2009,8.39
,NORDIC,ALL,2006,8.27
BEL,,ALL,1989,11.61
FIN,,ALL,1971,6.39
,SMALL,ALL,1982,7.85
LVA,,ALL,1999,8.84
BEL,,ALL,2014,12.6
,NORDIC,ALL,2013,7.91
TKM,,ALL,2001,2.35
BEL,,ALL,1997,10.92
ESP,,ALL,2003,12.09
GBR,,ALL,2005,12.05
RUS,,ALL,1976,7.68
,SMALL,ALL,2013,8.64
BGR,,ALL,1991,9.47
BLR,,ALL,1988,4.55
,CIS,ALL,2001,7.42
MDA,,ALL,2007,9.66
PRT,,ALL,2008,12.35
IRL,,ALL,2008,12.66
DNK,,ALL,2004,11.27
SRB,,ALL,2013,9.16
SWE,,ALL,1970,7.86
IRL,,ALL,2003,13.24
EST,,ALL,2000,7.9
MKD,,ALL,2007,1.75
LUX,,ALL,1971,18.99
PRT,,ALL,2001,12.22
CHE,,ALL,2004,10.55
ITA,,ALL,1979,16.49
PRT,,ALL,1981,15.38
PRT,,ALL,1979,14.19
PRT,,ALL,1978,14.02
PRT,,ALL,2007,12.57
FRA,,ALL,1971,21.44
FRA,,ALL,1972,21.2
,EU_BEFORE_MAY2004,ALL,1991,12.25
,EU_BEFORE_MAY2004,ALL,1993,11.74
ISL,,ALL,1972,5.04
ISR,,ALL,1991,1.73
,EU_AFTER_MAY2004,ALL,1976,11.18
NLD,,ALL,1976,10.53
SWE,,ALL,1987,7.07
DNK,,ALL,1977,11.43
DNK,,ALL,1978,10.91
IRL,,ALL,1983,10.87
,EU_MEMBERS,ALL,1990,12.22
ITA,,ALL,1995,9.62
LUX,,ALL,1987,15.23
GRC,,ALL,2001,8.62
GBR,,ALL,1993,9.45
GBR,,ALL,1989,9.99
LVA,,ALL,1984,12.35
IRL,,ALL,1990,11.45
CZE,,ALL,2013,12.45
LVA,,ALL,1986,7.79
ISL,,ALL,1989,5.35
ALB,,ALL,2004,4.54
ISL,,ALL,2000,6.17
LTU,,ALL,1991,8.03
LTU,,ALL,1984,13.01
ISL,,ALL,2001,6.37
BIH,,ALL,1999,8.57
SWE,,ALL,2009,7.3
UKR,,ALL,2011,8.48
UKR,,ALL,2004,6.79
MLT,,ALL,2006,8.84
MLT,,ALL,2010,7.91
LUX,,ALL,2005,11.84
MLT,,ALL,2003,6.7
NOR,,ALL,2005,6.37
KGZ,,ALL,1986,3.42
KGZ,,ALL,1988,3.51
TUR,,ALL,1971,0.55
AZE,,ALL,2009,2.1
CZE,,ALL,1989,13.01
KGZ,,ALL,1993,2
GEO,,ALL,1994,5.39
CYP,,ALL,1978,5.69
DNK,,ALL,2011,10.47
AZE,,ALL,2010,1.98
BIH,,ALL,1996,9.68
NOR,,ALL,1973,5.4
PRT,,ALL,1991,13.99
IRL,,ALL,1982,11.9
ITA,,ALL,2010,6.95
NOR,,ALL,1979,5.83
,EU_BEFORE_MAY2004,ALL,1970,15.03
DEU,,ALL,1988,14.61
DEU,,ALL,1987,14.82
DEU,,ALL,1986,14.72
CZE,,ALL,2004,13.24
FIN,,ALL,1970,5.84
CZE,,ALL,2008,13.25
CYP,,ALL,1993,9.41
BEL,,ALL,1973,13.81
FIN,,ALL,1976,8.09
AZE,,ALL,1991,2.88
BLR,,ALL,2005,11.01
RUS,,ALL,2001,10.47
FIN,,ALL,1978,7.89
CHE,,ALL,1986,14.07
BGR,,ALL,1972,9.18
BLR,,ALL,2006,12.6
POL,,ALL,2010,10.59
,CIS,ALL,1992,6.32
TKM,,ALL,2011,2.55
TJK,,ALL,2008,0.32
GBR,,ALL,1982,9.91
GBR,,ALL,1981,10.27
IRL,,ALL,2010,11.88
DEU,,ALL,2009,11.22
ROU,,ALL,1990,10.86
MDA,,ALL,2004,12.27
ISR,,ALL,1972,4.91
,CARINFONET,ALL,2001,2.74
,SMALL,ALL,1998,7.98
,SMALL,ALL,1995,8.29
,SMALL,ALL,2001,8.35
ISR,,ALL,1975,5.09
ISR,,ALL,1979,3.05
RUS,,ALL,1970,8.63
SVN,,ALL,2005,11.14
KAZ,,ALL,1992,10.96
,SMALL,ALL,1983,7.83
BGR,,ALL,1985,10.92
ISR,,ALL,1986,2.26
POL,,ALL,1995,8.01
BEL,,ALL,1996,10.94
LTU,,ALL,2014,15.19
BEL,,ALL,1991,11.44
BGR,,ALL,1983,10.96
MLT,,ALL,1976,5.32
MLT,,ALL,1989,7.13
BGR,,ALL,1992,10.15
SWE,,ALL,2012,7.4
BEL,,ALL,2007,10.25
,EU_MEMBERS,ALL,2000,11.14
,CIS,ALL,2000,7.4
,WHO_EURO,ALL,1999,8.86
TKM,,ALL,2012,2.75
PRT,,ALL,1970,19.89
BLR,,ALL,1993,10.23
DNK,,ALL,2005,11.28
SWE,,ALL,1972,8.05
GRC,,ALL,1987,9.82
PRT,,ALL,1975,19.55
PRT,,ALL,2000,11.89
ITA,,ALL,1974,19.65
PRT,,ALL,2013,10
RUS,,ALL,1997,9.25
RUS,,ALL,1993,8.36
KAZ,,ALL,2002,5.99
GRC,,ALL,2000,8.48
DEU,,ALL,1971,16.54
,EU_MEMBERS,ALL,1978,14.57
GRC,,ALL,2002,8.09
GRC,,ALL,2009,9.08
ALB,,ALL,2012,5.14
KAZ,,ALL,2010,6.83
ISL,,ALL,1978,4.8
ALB,,ALL,2008,5.61
ISL,,ALL,1975,4.75
PRT,,ALL,1989,14.64
ESP,,ALL,2001,9.86
ALB,,ALL,2013,4.76
BLR,,ALL,1981,13.2
IRL,,ALL,1977,13.56
PRT,,ALL,1996,12.09
SWE,,ALL,1994,7.71
SWE,,ALL,1995,7.33
GRC,,ALL,2010,9
GBR,,ALL,1988,9.94
TJK,,ALL,1994,1.28
,WHO_EURO,ALL,1974,11.37
LVA,,ALL,1989,7.51
DEU,,ALL,1997,13
DEU,,ALL,1998,12.74
ALB,,ALL,2006,5.31
,WHO_EURO,ALL,1991,9.34
,EU_AFTER_MAY2004,ALL,2003,10.29
ISL,,ALL,2002,6.61
LTU,,ALL,2011,12.66
ESP,,ALL,1998,11.51
TUR,,ALL,2011,1.53
SVK,,ALL,2014,10.6
SVK,,ALL,2010,10.13
ISL,,ALL,2004,6.79
,EU_BEFORE_MAY2004,ALL,2005,11.2
HUN,,ALL,2000,12.22
HRV,,ALL,2010,12.1
KAZ,,ALL,2011,6.63
,EU_MEMBERS,ALL,1972,14.21
DNK,,ALL,2007,10.99
PRT,,ALL,1999,13.18
AUT,,ALL,2010,12.1
TUR,,ALL,1974,0.59
,NORDIC,ALL,1997,8.19
,NORDIC,ALL,1999,8.02
SVK,,ALL,2006,10.28
,SMALL,ALL,1976,7.8
DNK,,ALL,2008,10.7
MLT,,ALL,2011,6.91
MLT,,ALL,2001,5.62
IRL,,ALL,1981,12.51
,SMALL,ALL,1979,7.98
,SMALL,ALL,1981,7.89
NLD,,ALL,1982,11.04
HRV,,ALL,1999,12.15
ROU,,ALL,2003,8.78
,WHO_EURO,ALL,2000,8.99
,WHO_EURO,ALL,2002,9.09
DEU,,ALL,1985,15.14
AUT,,ALL,1982,13.5
DEU,,ALL,2006,11.76
UKR,,ALL,1995,3.72
SVK,,ALL,1991,13.24
HUN,,ALL,1971,12.79
AZE,,ALL,1990,2.92
RUS,,ALL,2010,11.05
POL,,ALL,1976,9.45
HUN,,ALL,1979,15.59
HRV,,ALL,2001,13.15
FIN,,ALL,1977,8.15
BGR,,ALL,1971,8.88
SWE,,ALL,2011,7.4
POL,,ALL,1978,10.99
GEO,,ALL,2005,4.7
BEL,,ALL,1982,13.72
BEL,,ALL,1979,13.56
GEO,,ALL,2009,6.66
GBR,,ALL,1978,10.89
KGZ,,ALL,2001,2.62
DEU,,ALL,2007,11.5
RUS,,ALL,1990,7.37
KGZ,,ALL,1985,7.08
,SEEHN,ALL,1992,8.87
,CARINFONET,ALL,2000,2.8
ROU,,ALL,1984,10.14
,SMALL,ALL,1994,8.28
TUR,,ALL,2008,1.39
DEU,,ALL,2014,11.03
TKM,,ALL,2014,2.9
,NORDIC,ALL,2008,8.43
ARM,,ALL,1999,2.16
ARM,,ALL,1993,2.71
GEO,,ALL,2012,7.71
POL,,ALL,1996,7.91
BGR,,ALL,1988,11.17
RUS,,ALL,1972,8.16
LVA,,ALL,1996,8.37
ISL,,ALL,1985,5.34
MLT,,ALL,1974,4.06
BGR,,ALL,1981,11.34
FRA,,ALL,2013,11.1
SVN,,ALL,2014,10.46
ESP,,ALL,2010,9.78
BEL,,ALL,2011,10.11
CYP,,ALL,2013,9.04
GRC,,ALL,1981,12.04
BGR,,ALL,1998,7.86
MDA,,ALL,2012,10.68
,EU_MEMBERS,ALL,1988,12.26
,SEEHN,ALL,2014,7.85
,CIS,ALL,2002,7.73
AUT,,ALL,2005,12.4
DNK,,ALL,2002,11.34
EST,,ALL,1992,7.84
MLT,,ALL,1998,6.7
TKM,,ALL,2005,2.85
LUX,,ALL,1970,18.65
BLR,,ALL,2003,11.17
PRT,,ALL,1976,16.87
SWE,,ALL,2013,7.3
,EU_AFTER_MAY2004,ALL,1979,12.01
,SEEHN,ALL,1995,9.07
KGZ,,ALL,1987,3.01
ESP,,ALL,1971,15.11
GEO,,ALL,1993,6.52
ISL,,ALL,1971,4.88
ISL,,ALL,1970,4.57
PRT,,ALL,1983,15.88
ISL,,ALL,1973,5.19
NOR,,ALL,1983,4.85
NOR,,ALL,1985,5.22
KAZ,,ALL,2012,6.82
SWE,,ALL,1986,7.21
AUT,,ALL,2012,12.26
PRT,,ALL,1994,13.26
ISL,,ALL,1986,5.47
ISL,,ALL,1987,5.64
,EU_BEFORE_MAY2004,ALL,1976,15.85
NOR,,ALL,1987,5.38
SVK,,ALL,1981,15.02
SVK,,ALL,1983,14.85
SWE,,ALL,1992,7.5
SWE,,ALL,1993,7.51
,EU_MEMBERS,ALL,1991,11.83
LVA,,ALL,1985,10.85
ISL,,ALL,1991,5.03
GRC,,ALL,2008,9.51
ALB,,ALL,2003,4.29
,WHO_EURO,ALL,1986,9.24
ROU,,ALL,2013,9.59
CZE,,ALL,2012,12.71
LTU,,ALL,2006,12.7
GRC,,ALL,2011,8.02
ESP,,ALL,2008,10.24
SWE,,ALL,2004,6.6
AZE,,ALL,2007,1.02
LTU,,ALL,1994,3.62
NOR,,ALL,2004,6.22
HUN,,ALL,2012,11.27
NOR,,ALL,2001,5.49
,CARINFONET,ALL,2002,2.8
GRC,,ALL,2003,9.46
,SEEHN,ALL,1990,9.13
KGZ,,ALL,1991,4.66
DEU,,ALL,2005,11.67
GEO,,ALL,1995,3.35
CYP,,ALL,1975,4.67
ROU,,ALL,1979,11.41
KGZ,,ALL,1996,2.53
,SMALL,ALL,1977,7.81
,SMALL,ALL,1978,7.88
ROU,,ALL,2009,10.4
NOR,,ALL,1972,5.3
TUR,,ALL,1989,0.72
,EU_BEFORE_MAY2004,ALL,1971,15.18
ROU,,ALL,2005,7.68
NOR,,ALL,2000,5.67
BEL,,ALL,1992,11.65
GEO,,ALL,2011,8.14
ESP,,ALL,1981,16.84
CZE,,ALL,1997,14.35
SVK,,ALL,1984,14.33
MDA,,ALL,1993,11.6
CZE,,ALL,2010,12.69
BEL,,ALL,1974,13.35
RUS,,ALL,1982,7.68
,SMALL,ALL,1988,8.55
UKR,,ALL,2012,8.44
KGZ,,ALL,2004,3.41
HUN,,ALL,1977,15.67
HRV,,ALL,2005,11.59
CHE,,ALL,1984,14.33
AUT,,ALL,1999,12.8
TJK,,ALL,2006,0.38
,SEEHN,ALL,1993,9.42
GBR,,ALL,1972,9.14
RUS,,ALL,2012,10.99
BGR,,ALL,1975,10.15
BGR,,ALL,1976,10.86
ROU,,ALL,1985,10.09
ITA,,ALL,1973,19.89
NLD,,ALL,1998,9.93
,EU_MEMBERS,ALL,1977,14.48
KGZ,,ALL,2006,2.48
SVK,,ALL,2012,10.12
,EU_BEFORE_MAY2004,ALL,2014,9.98
,SMALL,ALL,1993,8.24
,SMALL,ALL,1996,8
,SMALL,ALL,1992,8.58
KAZ,,ALL,1991,12.77
KAZ,,ALL,1997,3.4
KAZ,,ALL,1993,10.43
ROU,,ALL,1995,11.32
ROU,,ALL,1997,11.68
,NORDIC,ALL,2012,7.96
ISR,,ALL,1984,2.65
,NORDIC,ALL,2011,8.41
NLD,,ALL,2008,9.62
IRL,,ALL,1976,13.55
DEU,,ALL,1983,15.75
AND,,ALL,2011,10.57
MLT,,ALL,1979,5.73
MLT,,ALL,1986,5.33
RUS,,ALL,1975,7.68
MLT,,ALL,1985,4.91
RUS,,ALL,1983,8.46
,CIS,ALL,1999,7.5
GRC,,ALL,1979,11.59
ARM,,ALL,2013,3.79
,WHO_EURO,ALL,1995,9.21
LVA,,ALL,2008,11.84
BLR,,ALL,1990,7.85
BLR,,ALL,1992,8.7
LVA,,ALL,2010,9.8
MDA,,ALL,2003,8.15
MKD,,ALL,2008,1.72
FIN,,ALL,2012,9.24
KAZ,,ALL,2005,6.94
ITA,,ALL,1977,16.99
ITA,,ALL,1972,19.49
,CARINFONET,ALL,1995,2.79
NOR,,ALL,1999,5.45
KGZ,,ALL,2009,2.39
,EU_MEMBERS,ALL,1976,14.77
ISR,,ALL,1970,4.56
SVK,,ALL,2005,10.81
,EU_BEFORE_MAY2004,ALL,1990,12.66
ESP,,ALL,1973,17.98
ESP,,ALL,1976,17.93
ESP,,ALL,1975,18.53
ESP,,ALL,1979,17.71
AND,,ALL,2006,11.92
AUT,,ALL,2009,11.3
,EU_BEFORE_MAY2004,ALL,1996,11.29
ISL,,ALL,1984,5.37
IRL,,ALL,1980,13.19
GBR,,ALL,1990,9.96
CYP,,ALL,1985,7.93
,CIS,ALL,2014,8
ISL,,ALL,1977,5.09
CYP,,ALL,1984,7.61
CZE,,ALL,1996,13.95
TKM,,ALL,2008,2.4
LVA,,ALL,1983,12.33
GRC,,ALL,1980,13.21
BIH,,ALL,1990,11.87
TUR,,ALL,2001,1.49
ISL,,ALL,1990,5.1
ALB,,ALL,2001,4.25
,WHO_EURO,ALL,1990,9.41
CZE,,ALL,2014,12.68
ESP,,ALL,1999,11.27
FRA,,ALL,1996,13.77
AZE,,ALL,2006,0.85
AZE,,ALL,2004,0.62
ESP,,ALL,2009,9.99
DNK,,ALL,2009,10.08
NOR,,ALL,2007,6.6
,CARINFONET,ALL,1993,4.16
,EU_MEMBERS,ALL,1971,14.02
BEL,,ALL,1980,13.99
KGZ,,ALL,2010,2.73
FRA,,ALL,1997,13.31
MLT,,ALL,1970,3.65
LTU,,ALL,1996,7.13
GBR,,ALL,2011,10.68
CHE,,ALL,2005,10.15
,NORDIC,ALL,1998,7.96
GEO,,ALL,1999,2.06
ROU,,ALL,1977,9.61
ROU,,ALL,1978,10.47
SVK,,ALL,2008,11.37
ROU,,ALL,2010,9
ROU,,ALL,2007,10.6
CYP,,ALL,1986,8.33
CYP,,ALL,1987,8.88
POL,,ALL,1970,7.62
BEL,,ALL,1998,9.92
ROU,,ALL,1996,11.11
,SMALL,ALL,1974,7.44
TKM,,ALL,2007,2.58
KGZ,,ALL,2005,2.81
,EU_BEFORE_MAY2004,ALL,1972,15.33
ITA,,ALL,2003,9.3
,WHO_EURO,ALL,2006,9.36
,WHO_EURO,ALL,2009,8.98
,SMALL,ALL,1987,8.07
ITA,,ALL,2005,8.65
POL,,ALL,2013,11.63
BLR,,ALL,2013,14.66
POL,,ALL,2014,10.71
ITA,,ALL,2000,9.78
BEL,,ALL,1976,13.6
,EU_MEMBERS,ALL,2013,10.11
AZE,,ALL,1993,2.91
GBR,,ALL,1974,10.39
BEL,,ALL,1978,13.4
ROU,,ALL,1988,10.4
AUT,,ALL,2008,12
GBR,,ALL,1977,10.28
RUS,,ALL,1995,11.22
ITA,,ALL,1970,19.72
GBR,,ALL,2000,10.59
RUS,,ALL,2006,11.79
,SEEHN,ALL,1996,9.02
,EU_MEMBERS,ALL,1975,14.81
IRL,,ALL,2002,14.17
NOR,,ALL,2012,6.21
TUR,,ALL,2007,1.26
TUR,,ALL,2005,1.29
,SMALL,ALL,1999,8.13
KAZ,,ALL,1990,11.9
,CIS,ALL,1995,7.83
LVA,,ALL,1992,6.88
GEO,,ALL,2000,3.28
CYP,,ALL,2000,9.56
LVA,,ALL,1998,8.94
ALB,,ALL,2009,5.79
,EU_BEFORE_MAY2004,ALL,1999,11.2
ISL,,ALL,1981,5.05
CZE,,ALL,2001,13.36
ISR,,ALL,1996,1.62
MLT,,ALL,1975,4.25
,SMALL,ALL,2011,9.07
BGR,,ALL,1984,11.37
FRA,,ALL,2010,11.7
MLT,,ALL,1988,7.15
BGR,,ALL,1990,11.46
SRB,,ALL,2008,9.54
,EU_MEMBERS,ALL,1987,12.37
,EU_MEMBERS,ALL,1989,12.18
,EU_MEMBERS,ALL,2002,11.17
GRC,,ALL,1984,11.59
CYP,,ALL,2003,10.62
GRC,,ALL,1985,10.88
PRT,,ALL,1971,15.95
PRT,,ALL,1973,19.06
RUS,,ALL,1992,7.07
SWE,,ALL,2010,7.2
LVA,,ALL,2012,10.21
HUN,,ALL,2003,13.24
FRA,,ALL,2005,12.2
GRC,,ALL,2014,7.53
DEU,,ALL,2012,11.18
,CARINFONET,ALL,1992,4.73
NLD,,ALL,1999,10.06
KGZ,,ALL,1989,4.29
ESP,,ALL,1970,15.25
TUR,,ALL,1976,0.77
KAZ,,ALL,2014,6.29
GRC,,ALL,2012,8.2
ALB,,ALL,2000,3.66
AND,,ALL,2013,9.98
,EU_BEFORE_MAY2004,ALL,1997,11.31
AUT,,ALL,2011,12.04
AUT,,ALL,2014,12.32
ISL,,ALL,1982,4.92
ROU,,ALL,2004,9.82
ISR,,ALL,2011,2.67
ROU,,ALL,2002,9.62
IRL,,ALL,1978,13.86
,EU_BEFORE_MAY2004,ALL,1973,16.03
AUT,,ALL,1979,13.4
AUT,,ALL,1978,14
ISR,,ALL,1999,2
LVA,,ALL,1987,5.75
,WHO_EURO,ALL,1978,11.26
EST,,ALL,1993,8.1
DEU,,ALL,1999,12.78
ESP,,ALL,1997,11.6
DEU,,ALL,2001,12.46
TUR,,ALL,2012,1.54
AZE,,ALL,2013,2.14
LTU,,ALL,2005,12.3
ESP,,ALL,1990,12.91
TUR,,ALL,2014,1.45
IRL,,ALL,1999,14.17
FRA,,ALL,1999,13.15
LTU,,ALL,1992,3.97
NOR,,ALL,2008,6.75
ROU,,ALL,1989,8.67
AND,,ALL,2009,10.9
MDA,,ALL,2009,8.45
,WHO_EURO,ALL,1982,10.59
AUT,,ALL,2004,12.1
,CARINFONET,ALL,1994,4.06
,SEEHN,ALL,1994,9.07
GEO,,ALL,1991,3.17
,SMALL,ALL,1997,7.83
CYP,,ALL,1974,4.27
CYP,,ALL,1977,5.21
SVK,,ALL,1976,13.66
ROU,,ALL,1975,9.68
DNK,,ALL,2012,9.26
TUR,,ALL,1985,0.98
,SMALL,ALL,1980,7.91
,WHO_EURO,ALL,2001,8.91
BEL,,ALL,1999,10.1
,NORDIC,ALL,2007,8.5
ROU,,ALL,1998,10.01
NOR,,ALL,2015,5.97
IRL,,ALL,1974,13.67
HRV,,ALL,1995,10.91
ROU,,ALL,1999,8.99
HRV,,ALL,2012,11.49
UKR,,ALL,1994,4.21
UKR,,ALL,1991,5.86
HUN,,ALL,1970,12.4
RUS,,ALL,1981,7.66
AUT,,ALL,1989,13.9
AUT,,ALL,1990,13.9
UKR,,ALL,2013,8.44
BEL,,ALL,1977,13.47
AZE,,ALL,1995,1.23
ROU,,ALL,1981,10.48
AUT,,ALL,1997,12.9
HRV,,ALL,2013,12.39
GBR,,ALL,2013,10.32
BEL,,ALL,1981,13.25
AND,,ALL,2012,10.28
RUS,,ALL,1996,9.21
SWE,,ALL,2014,7.3
NOR,,ALL,2002,5.89
